symbol,strategy,trigger,confluence,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,original_shares,remaining_shares,scaled_out,scale_out_date,scale_out_price,scale_out_shares,scale_out_proceeds,exit_proceeds,commission_paid,entry_commission,total_invested,total_returned,holding_days,stop_loss,take_profit,stdev_20,stdev_fallback,rsi_at_entry,vol_at_entry,from_queue,pnl,pnl_pct,pnl_before_commission,win,win_before_commission,mfe_pct,mae_pct,peak_price,peak_date,trough_price,trough_date,mfe_before_first_tier_pct,mfe_after_first_tier_pct,price_giveback_pct,economic_giveback_pct,trail_activated,trail_activation_date,highest_trailing_stop,tiers_hit,time_stop_bound,exit_policy_version
HUBS,momentum_breakout,breakout,3,2025-02-10,2025-02-12,776.705923,2025-02-24,730.51875,stop_loss,0.1918358,0.1918358,False,,0.0,0.0,0.0,139.139647,2.0,1.0,150.0,139.139647,12,743.773592,916.512989,0.0212,False,68.1,1.62,False,-10.860353,-7.240235,-8.860353,0,0,5.5367,-6.473,819.710022,2025-02-13,726.429993,2025-02-21,5.5367,,11.4833,12.777,False,,743.773592,0,False,exit_policy_v1
DASH,momentum_breakout,breakout,3,2024-11-06,2024-11-07,169.299135,2025-02-26,193.955844,trailing_stop,0.880099,0.4400495,True,2025-02-13,200.689109,0.4400495,87.313143,84.350173,3.0,1.0,150.0,171.663315,111,163.746123,199.772979,0.0164,False,77.1,1.54,False,21.663315,14.44221,24.663315,1,1,26.0373,-2.309,213.380005,2025-02-14,165.389999,2024-12-18,18.6598,26.0373,9.4847,11.5951,True,2025-01-23,192.042004,1,False,exit_policy_v1
CHEF,momentum_breakout,breakout,3,2025-02-18,2025-02-21,65.505442,2025-02-28,61.938,stop_loss,2.27462016,2.27462016,False,,0.0,0.0,0.0,139.885423,2.0,1.0,150.0,139.885423,7,61.941946,77.296422,0.0272,False,84.8,1.96,False,-10.114577,-6.743051,-8.114577,0,0,0.0,-5.443,65.505442,,61.939999,2025-02-27,0.0,,5.446,6.7431,False,,61.941946,0,False,exit_policy_v1
RL,momentum_breakout,breakout,3,2025-01-06,2025-01-10,237.686602,2025-03-05,248.615927,trailing_stop,0.62687589,0.31343794,True,2025-02-19,277.528812,0.31343794,85.988061,76.925665,3.0,1.0,150.0,162.913726,54,230.175705,280.47019,0.0158,False,69.0,1.54,False,12.913726,8.609151,15.913726,1,1,18.5162,-2.2492,281.697021,2025-02-18,232.340591,2025-01-13,18.5162,18.4169,7.8358,9.907,True,2025-02-06,253.527319,1,False,exit_policy_v1
MT,momentum_breakout,breakout,3,2025-03-05,2025-03-06,33.130594,2025-03-13,30.290312,stop_loss,4.49735367,4.49735367,False,,0.0,0.0,0.0,135.226247,2.0,1.0,150.0,135.226247,7,30.347624,39.094101,0.042,False,74.4,2.11,False,-14.773753,-9.849169,-12.773753,0,0,0.0,-9.9276,33.130594,,29.841526,2025-03-12,0.0,,8.573,9.8492,False,,30.347624,0,False,exit_policy_v1
OKTA,momentum_breakout,breakout,3,2025-03-05,2025-03-06,114.474361,2025-04-02,102.897,trailing_stop,1.3016015,1.3016015,False,,0.0,0.0,0.0,132.93089,2.0,1.0,150.0,132.93089,27,100.691648,135.079746,0.0602,False,74.9,2.81,False,-17.06911,-11.379407,-15.06911,0,0,1.9617,-8.5472,116.720001,2025-03-25,104.690002,2025-04-01,1.9617,,12.0752,13.3411,True,2025-03-17,105.048001,0,False,exit_policy_v1
URBN,momentum_breakout,breakout,3,2025-05-22,2025-05-23,71.671598,2025-06-24,67.941992,trailing_stop,2.0789267,2.0789267,False,,0.0,0.0,0.0,140.246422,2.0,1.0,150.0,140.246422,32,63.458033,84.572486,0.0573,False,75.1,4.33,False,-9.753578,-6.502385,-7.753578,0,0,5.0067,-6.6715,75.260002,2025-05-27,66.889999,2025-06-23,5.0067,,10.2105,11.5091,True,2025-05-27,67.734002,0,False,exit_policy_v1
AR,momentum_breakout,breakout,3,2025-06-20,2025-06-23,43.733689,2025-06-26,40.968988,stop_loss,3.40698452,3.40698452,False,,0.0,0.0,0.0,138.580709,2.0,1.0,150.0,138.580709,3,41.85314,51.605753,0.0215,False,68.1,1.55,False,-11.419291,-7.612861,-9.419291,0,0,0.0,-6.1136,43.733689,,41.060001,2025-06-25,0.0,,6.3217,7.6129,False,,41.85314,0,False,exit_policy_v1
HBM,momentum_breakout,breakout,3,2025-06-26,2025-06-27,10.691763,2025-07-17,10.001631,stop_loss,13.93596156,13.93596156,False,,0.0,0.0,0.0,138.38235,2.0,1.0,150.0,138.38235,20,10.155037,12.61628,0.0251,False,71.8,1.71,False,-11.61765,-7.7451,-9.61765,0,0,2.4233,-5.4267,10.950857,2025-07-02,10.111558,2025-07-16,2.4233,,8.8781,10.1684,False,,10.155037,0,False,exit_policy_v1
DASH,momentum_breakout,breakout,3,2025-06-27,2025-06-30,244.544303,2025-07-17,235.214547,stop_loss,0.60929655,0.60929655,False,,0.0,0.0,0.0,142.315412,2.0,1.0,150.0,142.315412,17,236.278706,288.562278,0.0169,False,75.5,1.75,False,-7.684588,-5.123059,-5.684588,0,0,0.9592,-4.1074,246.889999,2025-07-07,234.5,2025-07-16,0.9592,,4.7744,6.0823,False,,236.278706,0,False,exit_policy_v1
MT,momentum_breakout,breakout,3,2025-07-23,2025-07-24,33.565086,2025-07-31,29.851578,stop_loss,4.4391366,4.4391366,False,,0.0,0.0,0.0,131.515233,2.0,1.0,150.0,131.515233,7,32.188917,39.606801,0.0205,False,63.3,1.97,False,-18.484767,-12.323178,-16.484767,0,0,0.0,-4.5967,33.565086,,32.022186,2025-07-30,0.0,,11.0636,12.3232,False,,32.188917,0,False,exit_policy_v1
CHEF,momentum_breakout,breakout,3,2025-07-31,2025-08-01,68.278209,2025-08-11,62.307629,stop_loss,2.18224822,2.18224822,False,,0.0,0.0,0.0,134.970712,2.0,1.0,150.0,134.970712,10,63.840125,80.568287,0.0325,False,60.9,1.59,False,-15.029288,-10.019525,-13.029288,0,0,0.0,-7.9062,68.278209,,62.880001,2025-08-08,0.0,,8.7445,10.0195,False,,63.840125,0,False,exit_policy_v1
CELH,momentum_breakout,breakout,3,2025-08-11,2025-08-12,54.30425,2025-09-09,55.71423,trailing_stop,2.74379998,2.74379998,False,,0.0,0.0,0.0,151.868704,2.0,1.0,150.0,151.868704,28,49.482033,64.079015,0.0444,False,68.7,1.83,False,1.868704,1.245803,3.868704,1,1,15.792,0.0,62.880001,2025-08-29,54.30425,,15.792,,13.1956,14.5462,True,2025-08-13,56.592001,0,False,exit_policy_v1
U,momentum_breakout,breakout,3,2025-09-05,2025-09-09,45.445402,2025-10-01,40.04991,trailing_stop,3.27865956,3.27865956,False,,0.0,0.0,0.0,130.310021,2.0,1.0,150.0,130.310021,22,41.80068,53.625574,0.0401,False,70.3,1.68,False,-19.689979,-13.126653,-17.689979,0,0,2.3866,-11.8943,46.529999,2025-09-15,40.040001,2025-09-30,2.3866,,14.2591,15.5132,True,2025-09-15,41.876999,0,False,exit_policy_v1
LEVI,momentum_breakout,breakout,3,2025-10-01,2025-10-02,23.956879,2025-10-13,21.173495,stop_loss,6.21950791,6.21950791,False,,0.0,0.0,0.0,130.688718,2.0,1.0,150.0,130.688718,11,23.171094,28.269117,0.0164,False,72.2,1.56,False,-19.311282,-12.874188,-17.311282,0,0,0.3069,-12.7094,24.030392,2025-10-08,20.912092,2025-10-10,0.3069,,11.9252,13.181,False,,23.171094,0,False,exit_policy_v1
VALE,momentum_breakout,breakout,3,2025-10-06,2025-10-09,10.352329,2025-10-13,10.110253,stop_loss,14.39289707,14.39289707,False,,0.0,0.0,0.0,144.515829,2.0,1.0,150.0,144.515829,4,10.145282,12.215748,0.01,False,71.3,1.66,False,-5.484171,-3.656114,-3.484171,0,0,0.0,-4.1137,10.352329,,9.92646,2025-10-10,0.0,,2.3384,3.6561,False,,10.145282,0,False,exit_policy_v1
ATI,momentum_breakout,breakout,3,2025-10-29,2025-10-30,103.383279,2025-11-05,95.704203,stop_loss,1.44123887,1.44123887,False,,0.0,0.0,0.0,136.932618,2.0,1.0,150.0,136.932618,6,96.477276,121.992269,0.0334,False,77.5,1.57,False,-13.067382,-8.711588,-11.067382,0,0,0.0,-7.1223,103.383279,,96.019997,2025-11-04,0.0,,7.4278,8.7116,False,,96.477276,0,False,exit_policy_v1
LYFT,momentum_breakout,breakout,3,2025-11-10,2025-11-11,23.748725,2025-11-18,21.313664,stop_loss,6.27402093,6.27402093,False,,0.0,0.0,0.0,132.722374,2.0,1.0,150.0,132.722374,7,22.16706,28.023496,0.0333,False,65.2,2.54,False,-17.277626,-11.518417,-15.277626,0,0,3.4582,-9.132,24.57,2025-11-12,21.58,2025-11-17,3.4582,,13.7116,14.9766,False,,22.16706,0,False,exit_policy_v1
CPA,momentum_breakout,breakout,3,2025-05-23,2025-05-27,98.974221,2025-11-21,109.142557,trailing_stop,1.50544252,0.75272126,True,2025-10-09,120.31426,0.75272126,89.563101,81.153923,3.0,1.0,150.0,170.717025,178,95.94561,116.78958,0.0153,False,71.9,2.17,False,20.717025,13.81135,23.717025,1,1,23.0472,-2.8411,121.785011,2025-10-14,96.162239,2025-06-20,19.7902,23.0472,7.1297,9.2359,True,2025-07-10,109.60651,1,False,exit_policy_v1
CPRI,momentum_breakout,breakout,3,2025-12-03,2025-12-04,27.237209,2025-12-18,25.604369,stop_loss,5.47045769,5.47045769,False,,0.0,0.0,0.0,139.067618,2.0,1.0,150.0,139.067618,14,25.499475,32.139907,0.0319,False,74.3,1.99,False,-10.932382,-7.288254,-8.932382,0,0,0.0,-7.2592,27.237209,,25.26,2025-12-17,0.0,,5.9949,7.2883,False,,25.499475,0,False,exit_policy_v1
RL,momentum_breakout,breakout,3,2025-11-25,2025-11-26,362.419696,2026-02-06,339.792852,stop_loss,0.41112556,0.41112556,False,,0.0,0.0,0.0,138.697526,2.0,1.0,150.0,138.697526,72,346.763165,427.655241,0.0216,False,67.8,1.52,False,-11.302474,-7.534982,-9.302474,0,0,1.7729,-7.0388,368.845123,2025-12-15,336.909729,2026-02-05,1.7729,,8.0162,9.3079,False,,346.763165,0,False,exit_policy_v1
KALU,momentum_breakout,breakout,3,2025-12-17,2025-12-18,109.572846,2026-02-20,123.276616,trailing_stop,1.35982595,0.67991298,True,2026-01-22,132.071177,0.67991298,88.796907,82.817371,3.0,1.0,150.0,171.614278,64,105.606309,129.295959,0.0181,False,74.2,1.58,True,21.614278,14.409518,24.614278,1,1,30.89,0.0,143.419937,2026-02-11,109.572846,,19.7363,30.89,14.3704,16.4805,True,2026-01-02,129.077943,1,False,exit_policy_v1
FANG,momentum_breakout,breakout,3,2026-02-20,2026-02-23,173.48304,2026-02-26,163.412388,stop_loss,0.85887358,0.85887358,False,,0.0,0.0,0.0,139.350583,2.0,1.0,150.0,139.350583,3,166.925381,204.709988,0.0189,False,68.8,1.67,False,-10.649417,-7.099611,-8.649417,0,0,0.0,-4.9172,173.48304,,164.952469,2026-02-25,0.0,,5.805,7.0996,False,,166.925381,0,False,exit_policy_v1
DVN,momentum_breakout,breakout,3,2026-02-04,2026-02-06,42.547903,2026-04-15,44.399555,trailing_stop,3.50193519,1.7509676,True,2026-03-27,50.884553,1.7509676,88.097203,76.742183,3.0,1.0,150.0,164.839385,68,40.429018,50.206526,0.0249,False,72.6,1.8,False,14.839385,9.892923,17.839385,1,1,20.7335,-1.6915,51.369568,2026-03-27,41.828213,2026-02-25,19.064,20.7335,8.7607,10.8406,True,2026-03-12,46.232611,1,False,exit_policy_v1
ARM,momentum_breakout,breakout,3,2026-04-22,2026-04-23,194.614418,2026-04-29,202.397406,trailing_stop,0.76561645,0.38280823,True,2026-04-27,224.265515,0.38280823,84.850684,76.479392,3.0,1.0,150.0,161.330076,6,172.116991,229.645013,0.0578,False,73.3,1.59,False,11.330076,7.553384,14.330076,1,1,20.654,0.0,234.809998,2026-04-24,194.614418,,20.654,15.2358,11.0365,13.1006,True,2026-04-24,211.328998,1,False,exit_policy_v1
ZM,momentum_breakout,breakout,3,2026-04-30,2026-05-01,99.099,2026-05-15,98.501398,trailing_stop,1.50354696,1.50354696,False,,0.0,0.0,0.0,147.101478,2.0,1.0,150.0,147.101478,14,93.252159,116.93682,0.0295,False,69.0,1.78,False,-2.898522,-1.932348,-0.898522,0,0,10.2029,-0.8769,109.209999,2026-05-08,98.230003,2026-05-14,10.2029,,10.806,12.1353,True,2026-05-04,98.288999,0,False,exit_policy_v1
SHAK,mean_reversion,oversold+volume+sma_support,3,2026-05-12,2026-05-15,60.950889,2026-06-03,56.023922,trailing_stop,2.44459107,2.44459107,False,,0.0,0.0,0.0,135.955579,2.0,1.0,150.0,135.955579,19,52.564047,67.045978,0.0688,False,29.4,8.0,True,-14.044421,-9.362947,-12.044421,0,0,5.626,-6.4657,64.379997,2026-05-27,57.009998,2026-06-02,5.626,,13.7095,14.989,True,2026-05-19,57.941998,0,False,exit_policy_v1
ARM,momentum_breakout,breakout,3,2026-05-06,2026-05-07,222.617399,2026-06-08,353.646,trailing_stop,0.66930977,0.33465488,True,2026-05-22,289.784937,0.33465488,95.977945,117.349361,3.0,1.0,150.0,213.327306,32,195.858788,262.688531,0.0601,False,72.2,2.74,False,63.327306,42.218204,66.327306,1,1,84.9945,-6.6021,411.829987,2026-06-03,207.919998,2026-05-12,33.9653,84.9945,40.4795,42.7763,True,2026-05-14,370.646988,1,False,exit_policy_v1
AA,momentum_breakout,breakout,3,2026-06-02,2026-06-03,82.382584,2026-06-08,74.759943,stop_loss,1.8086347,1.8086347,False,,0.0,0.0,0.0,134.213427,2.0,1.0,150.0,134.213427,5,77.044193,97.211449,0.0324,False,69.3,1.53,False,-15.786573,-10.524382,-13.786573,0,0,0.0,-12.9054,82.382584,,71.750755,2026-06-05,0.0,,9.2527,10.5244,False,,77.044193,0,False,exit_policy_v1
KALU,momentum_breakout,breakout,3,2026-04-20,2026-04-21,151.847183,2026-07-08,168.300177,trailing_stop,0.98124968,0.49062484,True,2026-05-07,181.908228,0.49062484,88.248695,81.572248,3.0,1.0,150.0,169.820943,78,143.131155,179.179676,0.0287,False,67.5,1.6,False,19.820943,13.213962,22.820943,1,1,28.2842,0.0,194.795914,2026-06-30,151.847183,,18.3102,28.2842,12.9681,15.0702,True,2026-04-22,175.316322,1,False,exit_policy_v1
LEVI,momentum_breakout,breakout,3,2026-06-11,2026-06-12,24.145946,2026-08-12,22.677301,stop_loss,6.17080821,6.17080821,False,,0.0,0.0,0.0,138.937274,2.0,1.0,150.0,138.937274,61,23.088353,28.492216,0.0219,False,61.6,1.66,False,-11.062726,-7.375151,-9.062726,0,0,5.732,-5.8227,25.530001,2026-07-27,22.74,2026-08-11,5.732,,11.8144,13.1072,False,,23.088353,0,False,exit_policy_v1
